osmid,y,x,highway,street_count,ref,geometry
2070684074,48.1614037,16.3366463,,3,,POINT (16.3366463 48.1614037)
2070684076,48.1614824,16.3378966,,3,,POINT (16.3378966 48.1614824)
2070684078,48.1614931,16.3368528,,3,,POINT (16.3368528 48.1614931)
2070684080,48.1615734,16.3370381,,3,,POINT (16.3370381 48.1615734)
2070684082,48.1615942,16.3380249,,3,,POINT (16.3380249 48.1615942)
2070684083,48.161654,16.3372242,,3,,POINT (16.3372242 48.161654)
2070684085,48.1617332,16.3374069,,3,,POINT (16.3374069 48.1617332)
2070684087,48.1618094,16.3375829,,3,,POINT (16.3375829 48.1618094)
2070684089,48.1618167,16.3381153,,3,,POINT (16.3381153 48.1618167)
2070684091,48.1618803,16.3377466,,3,,POINT (16.3377466 48.1618803)
2070881331,48.1928702,16.4119847,,1,,POINT (16.4119847 48.1928702)
2070881344,48.1931749,16.4125105,,1,,POINT (16.4125105 48.1931749)
2070881363,48.1934112,16.412846,,3,,POINT (16.412846 48.1934112)
2070881365,48.1934307,16.4109097,,1,,POINT (16.4109097 48.1934307)
2070881370,48.1934691,16.4108992,,3,,POINT (16.4108992 48.1934691)
2070881372,48.1935509,16.4110172,,1,,POINT (16.4110172 48.1935509)
2070881401,48.1940035,16.4103303,,1,,POINT (16.4103303 48.1940035)
2070881459,48.1946065,16.4107419,,1,,POINT (16.4107419 48.1946065)
2070881476,48.1946977,16.410816,,3,,POINT (16.410816 48.1946977)
2071375721,48.2394881,16.321977,,1,,POINT (16.321977 48.2394881)
2071564053,48.2363669,16.3276875,,1,,POINT (16.3276875 48.2363669)
2071564083,48.2366487,16.3281516,,4,,POINT (16.3281516 48.2366487)
2071564108,48.2367749,16.3281819,,3,,POINT (16.3281819 48.2367749)
2071564110,48.2367695,16.3296681,,3,,POINT (16.3296681 48.2367695)
2071564121,48.2368102,16.3286535,,4,,POINT (16.3286535 48.2368102)
2071564141,48.2368439,16.3291939,,3,,POINT (16.3291939 48.2368439)
2071564174,48.2368805,16.3292055,,3,,POINT (16.3292055 48.2368805)
2071564179,48.2369167,16.3288763,,3,,POINT (16.3288763 48.2369167)
2071564180,48.2369554,16.3281572,,4,,POINT (16.3281572 48.2369554)
2071564181,48.2369339,16.3287209,,3,,POINT (16.3287209 48.2369339)
2071564197,48.2369588,16.3282004,,3,,POINT (16.3282004 48.2369588)
2071564209,48.2369887,16.3297437,,3,,POINT (16.3297437 48.2369887)
2071564217,48.2371385,16.3269337,,1,,POINT (16.3269337 48.2371385)
2071564218,48.2371258,16.3289442,,3,,POINT (16.3289442 48.2371258)
2071564219,48.2371595,16.3276462,,1,,POINT (16.3276462 48.2371595)
2071564221,48.2372196,16.3278987,,3,,POINT (16.3278987 48.2372196)
2071564223,48.2372203,16.3282639,,5,,POINT (16.3282639 48.2372203)
2071564233,48.2376361,16.3266927,,1,,POINT (16.3266927 48.2376361)
2071564261,48.2379525,16.3276728,,3,,POINT (16.3276728 48.2379525)
2071564306,48.2381006,16.3272309,,3,,POINT (16.3272309 48.2381006)
2071564344,48.2382844,16.3246676,,1,,POINT (16.3246676 48.2382844)
2071564462,48.238837,16.3231648,,3,,POINT (16.3231648 48.238837)
2071564472,48.2388615,16.3247174,,3,,POINT (16.3247174 48.2388615)
2071564529,48.2390814,16.3232337,,3,,POINT (16.3232337 48.2390814)
2071564532,48.2391006,16.3195876,,1,,POINT (16.3195876 48.2391006)
2071564604,48.2393302,16.3233102,,3,,POINT (16.3233102 48.2393302)
2071564614,48.2394381,16.3233624,,3,,POINT (16.3233624 48.2394381)
2071564621,48.2395608,16.3190724,,3,,POINT (16.3190724 48.2395608)
2071867259,48.2118834,16.4158073,,3,,POINT (16.4158073 48.2118834)
2071872605,48.2111873,16.3854031,,4,,POINT (16.3854031 48.2111873)
2072664325,48.2399267,16.3195111,,3,,POINT (16.3195111 48.2399267)
2072902310,48.2401233,16.3187975,,1,,POINT (16.3187975 48.2401233)
2075690517,48.2342073,16.3746966,,3,,POINT (16.3746966 48.2342073)
2075702722,48.2399294,16.4303326,,1,,POINT (16.4303326 48.2399294)
2075702726,48.2401017,16.4306858,,1,,POINT (16.4306858 48.2401017)
2075702727,48.2402689,16.4304971,,1,,POINT (16.4304971 48.2402689)
2075702728,48.2402625,16.4310207,,1,,POINT (16.4310207 48.2402625)
2075702729,48.2404346,16.4308277,,1,,POINT (16.4308277 48.2404346)
2075702730,48.2404243,16.4313622,,1,,POINT (16.4313622 48.2404243)
2075702731,48.2404796,16.429573,,1,,POINT (16.429573 48.2404796)
2075702732,48.2405954,16.4311717,,1,,POINT (16.4311717 48.2405954)
2075702733,48.2405832,16.4317025,,1,,POINT (16.4317025 48.2405832)
2075702734,48.2406156,16.429826,,1,,POINT (16.429826 48.2406156)
2075702735,48.2406818,16.4303585,,1,,POINT (16.4303585 48.2406818)
2075702736,48.2407729,16.4314883,,1,,POINT (16.4314883 48.2407729)
2075702737,48.240822,16.4320047,,1,,POINT (16.4320047 48.240822)
2075702738,48.2410314,16.4305886,,1,,POINT (16.4305886 48.2410314)
2075702739,48.2410992,16.4320078,,1,,POINT (16.4320078 48.2410992)
2075702740,48.2411376,16.4307849,,1,,POINT (16.4307849 48.2411376)
2075702741,48.2412325,16.4311093,,1,,POINT (16.4311093 48.2412325)
2075702742,48.2412508,16.431827,,1,,POINT (16.431827 48.2412508)
2075702743,48.2413852,16.4313905,,1,,POINT (16.4313905 48.2413852)
2076003848,48.2001155,16.3623685,,1,,POINT (16.3623685 48.2001155)
2076499318,48.2070108,16.3377043,,3,,POINT (16.3377043 48.2070108)
2076499321,48.2071759,16.3377313,,1,,POINT (16.3377313 48.2071759)
2076499330,48.20846,16.3387307,crossing,4,,POINT (16.3387307 48.20846)
2076499339,48.2256047,16.3493325,,1,,POINT (16.3493325 48.2256047)
2076499340,48.2347012,16.3555896,,3,,POINT (16.3555896 48.2347012)
2076713285,48.1791423,16.3966554,,1,,POINT (16.3966554 48.1791423)
2076713302,48.1798417,16.3963609,,3,,POINT (16.3963609 48.1798417)
2076713315,48.1858519,16.3981896,,3,,POINT (16.3981896 48.1858519)
2076713316,48.1859282,16.3993957,,3,,POINT (16.3993957 48.1859282)
2076713318,48.1862426,16.3987688,,3,,POINT (16.3987688 48.1862426)
2076713319,48.1862844,16.3986854,,3,,POINT (16.3986854 48.1862844)
2076713320,48.186277,16.39978,,3,,POINT (16.39978 48.186277)
2076713343,48.1869835,16.3983069,,3,,POINT (16.3983069 48.1869835)
2080202646,48.172868,16.4288871,,3,,POINT (16.4288871 48.172868)
2080202650,48.22453,16.3732822,,3,,POINT (16.3732822 48.22453)
2080202651,48.2246852,16.3735348,,1,,POINT (16.3735348 48.2246852)
2080324257,48.1996363,16.3698002,,4,,POINT (16.3698002 48.1996363)
2080324258,48.1995393,16.3700342,,4,,POINT (16.3700342 48.1995393)
2080324267,48.1992746,16.3698875,,3,,POINT (16.3698875 48.1992746)
2080324272,48.199316,16.3697547,,3,,POINT (16.3697547 48.199316)
2080324280,48.1996012,16.3689825,,1,,POINT (16.3689825 48.1996012)
2080324281,48.1996809,16.3694246,,1,,POINT (16.3694246 48.1996809)
2080324282,48.1994631,16.3692982,,1,,POINT (16.3692982 48.1994631)
2080324283,48.1994101,16.3690162,,1,,POINT (16.3690162 48.1994101)
2081207084,48.1911574,16.3798745,,1,,POINT (16.3798745 48.1911574)
2081207090,48.1912171,16.3796742,,4,,POINT (16.3796742 48.1912171)
2081207109,48.1912928,16.3799568,,3,,POINT (16.3799568 48.1912928)
2081207119,48.1913532,16.3828592,,3,,POINT (16.3828592 48.1913532)
2081207121,48.191361,16.380937,,3,,POINT (16.380937 48.191361)
2081207123,48.1912622,16.3816727,,3,,POINT (16.3816727 48.1912622)
2081207129,48.1914744,16.3819356,,3,,POINT (16.3819356 48.1914744)
2081207137,48.1915594,16.3799354,,3,,POINT (16.3799354 48.1915594)
2081207143,48.191593,16.3829159,,4,,POINT (16.3829159 48.191593)
2081207157,48.1916706,16.381988,,3,,POINT (16.381988 48.1916706)
2081207169,48.1918267,16.3817446,,3,,POINT (16.3817446 48.1918267)
2081207171,48.1918185,16.3818016,,4,,POINT (16.3818016 48.1918185)
2081207173,48.191838,16.3828692,,4,,POINT (16.3828692 48.191838)
2081207177,48.1920526,16.382709,,3,,POINT (16.382709 48.1920526)
2081207183,48.1922387,16.3824407,,4,,POINT (16.3824407 48.1922387)
2081207196,48.1923073,16.382065,,3,,POINT (16.382065 48.1923073)
2081381937,48.2027209,16.3588778,,1,,POINT (16.3588778 48.2027209)
2081381945,48.2036432,16.3578864,,1,,POINT (16.3578864 48.2036432)
2081381956,48.2027523,16.3588308,,3,,POINT (16.3588308 48.2027523)
2081381983,48.2035978,16.3579058,,3,,POINT (16.3579058 48.2035978)
2081710372,48.1661583,16.3694086,,1,,POINT (16.3694086 48.1661583)
2081710373,48.1656837,16.3692241,,3,,POINT (16.3692241 48.1656837)
2081710374,48.1661328,16.3696152,,1,,POINT (16.3696152 48.1661328)
2082114697,48.2429938,16.4332937,,6,,POINT (16.4332937 48.2429938)
2082766733,48.1729324,16.3122273,,3,,POINT (16.3122273 48.1729324)
2082766748,48.1731735,16.3123789,,3,,POINT (16.3123789 48.1731735)
2082766754,48.1733178,16.3115209,,3,,POINT (16.3115209 48.1733178)
2082766762,48.1734247,16.3125369,,3,,POINT (16.3125369 48.1734247)
2082766766,48.1735103,16.3117612,,3,,POINT (16.3117612 48.1735103)
2082766773,48.1736668,16.3126891,,3,,POINT (16.3126891 48.1736668)
2082766777,48.1737136,16.3120029,,3,,POINT (16.3120029 48.1737136)
2082766784,48.1739103,16.3122424,,3,,POINT (16.3122424 48.1739103)
2082766788,48.1740119,16.3129019,,3,,POINT (16.3129019 48.1740119)
2082766792,48.1740756,16.3127791,,4,,POINT (16.3127791 48.1740756)
2082766811,48.1741792,16.31258,,3,,POINT (16.31258 48.1741792)
2082772665,48.1713815,16.3112827,,4,,POINT (16.3112827 48.1713815)
2082772680,48.1727765,16.3121993,,4,,POINT (16.3121993 48.1727765)
2082772682,48.1727989,16.3124569,,3,,POINT (16.3124569 48.1727989)
2083074269,48.1714913,16.3118443,,3,,POINT (16.3118443 48.1714913)
2083074276,48.1715209,16.3116655,,3,,POINT (16.3116655 48.1715209)
2083074442,48.1717955,16.312027,,3,,POINT (16.312027 48.1717955)
2083074471,48.1718466,16.3118643,,4,,POINT (16.3118643 48.1718466)
2083234847,48.1578776,16.3067464,,2,,POINT (16.3067464 48.1578776)
2083892233,48.1729277,16.311046,,3,,POINT (16.311046 48.1729277)
2083928146,48.1688938,16.3102279,,3,,POINT (16.3102279 48.1688938)
2084003046,48.1692943,16.3051971,,3,,POINT (16.3051971 48.1692943)
2084003057,48.1693511,16.3052065,,3,,POINT (16.3052065 48.1693511)
2084040115,48.1674571,16.3076759,,3,,POINT (16.3076759 48.1674571)
2085222382,48.1792516,16.3387404,,3,,POINT (16.3387404 48.1792516)
2085222384,48.1793344,16.3387677,,3,,POINT (16.3387677 48.1793344)
2085222392,48.1797569,16.3373755,,3,,POINT (16.3373755 48.1797569)
2085222397,48.1798388,16.337906,,4,,POINT (16.337906 48.1798388)
2085222398,48.1798602,16.3386091,,3,,POINT (16.3386091 48.1798602)
2085222399,48.1799649,16.338266,,3,,POINT (16.338266 48.1799649)
2085222400,48.1800289,16.3385032,,4,,POINT (16.3385032 48.1800289)
2085222401,48.1801387,16.3389267,,3,,POINT (16.3389267 48.1801387)
2085222402,48.1801567,16.3390017,,3,,POINT (16.3390017 48.1801567)
2085222409,48.1804602,16.3392417,,3,,POINT (16.3392417 48.1804602)
2086889848,48.1723965,16.419384,,1,,POINT (16.419384 48.1723965)
2086889855,48.1727474,16.4206103,,3,,POINT (16.4206103 48.1727474)
2087244748,48.1996286,16.3711306,,3,,POINT (16.3711306 48.1996286)
2087244803,48.1999652,16.3709659,,3,,POINT (16.3709659 48.1999652)
2087740332,48.1816508,16.3392875,,1,,POINT (16.3392875 48.1816508)
2087785808,48.2188461,16.3340489,,3,,POINT (16.3340489 48.2188461)
2087785813,48.2194666,16.3342875,,3,,POINT (16.3342875 48.2194666)
2088857096,48.1659438,16.2975184,,3,,POINT (16.2975184 48.1659438)
2089890652,48.1764941,16.4028916,,3,,POINT (16.4028916 48.1764941)
2089890657,48.1755963,16.4028107,,3,,POINT (16.4028107 48.1755963)
2089890666,48.1756531,16.4027508,,3,,POINT (16.4027508 48.1756531)
2089890683,48.1755228,16.4032479,,3,,POINT (16.4032479 48.1755228)
2089901647,48.1755817,16.4028469,,3,,POINT (16.4028469 48.1755817)
2089901648,48.1758484,16.4029435,,3,,POINT (16.4029435 48.1758484)
2089901649,48.1762635,16.4030119,,1,,POINT (16.4030119 48.1762635)
2089901653,48.1750937,16.402918,,1,,POINT (16.402918 48.1750937)
2089901660,48.17617,16.4028029,,3,,POINT (16.4028029 48.17617)
2089982104,48.1741636,16.4041244,,3,,POINT (16.4041244 48.1741636)
2089982119,48.1742778,16.4043744,,3,,POINT (16.4043744 48.1742778)
2089982122,48.173613,16.4047551,,3,,POINT (16.4047551 48.173613)
2091566727,48.2147988,16.4041606,,4,,POINT (16.4041606 48.2147988)
2091566729,48.2160377,16.4015164,,3,,POINT (16.4015164 48.2160377)
2091566732,48.2164131,16.3949198,,3,,POINT (16.3949198 48.2164131)
2091566733,48.2164462,16.3946754,,4,,POINT (16.3946754 48.2164462)
2091566735,48.2178183,16.3956952,,3,,POINT (16.3956952 48.2178183)
2094737202,48.1731393,16.4027614,,1,,POINT (16.4027614 48.1731393)
2094737203,48.1738204,16.3996832,,1,,POINT (16.3996832 48.1738204)
2094737206,48.1728701,16.4018745,,3,,POINT (16.4018745 48.1728701)
2094737207,48.17335,16.4007962,,3,,POINT (16.4007962 48.17335)
2094737208,48.1728726,16.402302,,3,,POINT (16.402302 48.1728726)
2094737209,48.1726965,16.4029475,,3,,POINT (16.4029475 48.1726965)
2094737210,48.1725889,16.4027352,,3,,POINT (16.4027352 48.1725889)
2094737213,48.1736427,16.3996407,,3,,POINT (16.3996407 48.1736427)
2094737214,48.1731568,16.4006781,,4,,POINT (16.4006781 48.1731568)
2094737216,48.1734108,16.4020514,,1,,POINT (16.4020514 48.1734108)
2094737218,48.1728884,16.4005078,,3,,POINT (16.4005078 48.1728884)
2094737219,48.1729711,16.4019282,,3,,POINT (16.4019282 48.1729711)
2094737220,48.1731783,16.4020461,,1,,POINT (16.4020461 48.1731783)
2094737221,48.1728106,16.4025292,,3,,POINT (16.4025292 48.1728106)
2094737223,48.1731461,16.4024538,,3,,POINT (16.4024538 48.1731461)
2094894385,48.1710333,16.4089955,,3,,POINT (16.4089955 48.1710333)
2094894387,48.1713101,16.4087204,,3,,POINT (16.4087204 48.1713101)
2094894391,48.1700332,16.4078129,,3,,POINT (16.4078129 48.1700332)
2094894392,48.1702549,16.4074685,,3,,POINT (16.4074685 48.1702549)
2096223251,48.2425665,16.3592501,,3,,POINT (16.3592501 48.2425665)
2096223255,48.2426962,16.359355,,3,,POINT (16.359355 48.2426962)
2096223263,48.2420972,16.3593202,,3,,POINT (16.3593202 48.2420972)
2096223272,48.2428811,16.3560237,,3,,POINT (16.3560237 48.2428811)
2097858419,48.2434391,16.3596405,,1,,POINT (16.3596405 48.2434391)
2097858450,48.243954,16.3557005,,4,,POINT (16.3557005 48.243954)
2097858465,48.2440475,16.3555088,,3,,POINT (16.3555088 48.2440475)
2097924491,48.2405784,16.3441379,crossing,4,,POINT (16.3441379 48.2405784)
2097924496,48.2406327,16.3441359,,4,,POINT (16.3441359 48.2406327)
2097924508,48.2406515,16.3431965,,3,,POINT (16.3431965 48.2406515)
2097924511,48.2406737,16.3450631,,3,,POINT (16.3450631 48.2406737)
2097924516,48.2407684,16.3450382,,3,,POINT (16.3450382 48.2407684)
2097924528,48.2410114,16.3442909,,3,,POINT (16.3442909 48.2410114)
2097924530,48.2411565,16.3486504,,3,,POINT (16.3486504 48.2411565)
2097924536,48.2412974,16.3445644,,3,,POINT (16.3445644 48.2412974)
2097924626,48.2426363,16.347457,,4,,POINT (16.347457 48.2426363)
2097924642,48.2429957,16.3470716,,3,,POINT (16.3470716 48.2429957)
2099404294,48.1843467,16.3762539,,3,,POINT (16.3762539 48.1843467)
2099438743,48.1748685,16.4079926,,3,,POINT (16.4079926 48.1748685)
2099438751,48.1752202,16.4078511,,3,,POINT (16.4078511 48.1752202)
2099438756,48.1746374,16.4085524,,3,,POINT (16.4085524 48.1746374)
2099438762,48.1747881,16.4091003,,1,,POINT (16.4091003 48.1747881)
2099438783,48.1753164,16.4080419,,3,,POINT (16.4080419 48.1753164)
2099438790,48.1746574,16.4079797,,3,,POINT (16.4079797 48.1746574)
2099438791,48.1748887,16.4085735,,3,,POINT (16.4085735 48.1748887)
2102227707,48.2282911,16.3805032,,3,,POINT (16.3805032 48.2282911)
2102227711,48.2284301,16.3807602,crossing,4,,POINT (16.3807602 48.2284301)
2102227715,48.2285875,16.3807488,crossing,4,,POINT (16.3807488 48.2285875)
2102227737,48.2330189,16.3772407,,4,,POINT (16.3772407 48.2330189)
2102227743,48.2339004,16.3765522,,3,,POINT (16.3765522 48.2339004)
2102246141,48.2469538,16.3986956,,3,,POINT (16.3986956 48.2469538)
2103959020,48.173774,16.4112155,,4,,POINT (16.4112155 48.173774)
2103959029,48.1734193,16.4109799,,3,,POINT (16.4109799 48.1734193)
2103959042,48.1736218,16.4114367,,3,,POINT (16.4114367 48.1736218)
2103959050,48.1734846,16.4115928,,3,,POINT (16.4115928 48.1734846)
2103959063,48.1722306,16.4097092,,3,,POINT (16.4097092 48.1722306)
2103959068,48.1735876,16.4108021,,3,,POINT (16.4108021 48.1735876)
2103959082,48.1740527,16.4116964,,3,,POINT (16.4116964 48.1740527)
2105027542,48.2429213,16.4332704,,4,,POINT (16.4332704 48.2429213)
2105027544,48.2429621,16.4333608,,3,,POINT (16.4333608 48.2429621)
2105263865,48.219655,16.3508197,,3,,POINT (16.3508197 48.219655)
2105263868,48.2198357,16.3506167,,3,,POINT (16.3506167 48.2198357)
2105263869,48.2198328,16.3513854,,1,,POINT (16.3513854 48.2198328)
2105263873,48.2200408,16.35149,,4,,POINT (16.35149 48.2200408)
2105263874,48.2201401,16.3510036,,3,,POINT (16.3510036 48.2201401)
2105263878,48.2202958,16.3514088,,1,,POINT (16.3514088 48.2202958)
2105263883,48.2204207,16.351676,,1,,POINT (16.351676 48.2204207)
2105263885,48.2204974,16.3511571,,3,,POINT (16.3511571 48.2204974)
2105739785,48.1811212,16.4070504,,1,,POINT (16.4070504 48.1811212)
2106209116,48.1826619,16.3821546,,4,,POINT (16.3821546 48.1826619)
2106209126,48.1879798,16.3809982,crossing,4,,POINT (16.3809982 48.1879798)
2106363302,48.2165577,16.3441481,,1,,POINT (16.3441481 48.2165577)
2106446729,48.1713252,16.3216135,,3,,POINT (16.3216135 48.1713252)
2106523975,48.2149839,16.3849501,,3,,POINT (16.3849501 48.2149839)
2106523989,48.2152746,16.3855775,crossing,4,,POINT (16.3855775 48.2152746)
2106523997,48.2153426,16.3854939,crossing,4,,POINT (16.3854939 48.2153426)
2106524003,48.2153848,16.3854413,,4,,POINT (16.3854413 48.2153848)
2106524014,48.2160058,16.3868833,crossing,4,,POINT (16.3868833 48.2160058)
2106524017,48.216054,16.3869785,,3,,POINT (16.3869785 48.216054)
2106524018,48.2161077,16.3867238,,4,,POINT (16.3867238 48.2161077)
2106524019,48.2161037,16.3870974,crossing,4,,POINT (16.3870974 48.2161037)
2106524034,48.2170098,16.3889106,,3,,POINT (16.3889106 48.2170098)
2107137778,48.2452637,16.3969657,,3,,POINT (16.3969657 48.2452637)
2107137783,48.2453336,16.3971241,,3,,POINT (16.3971241 48.2453336)
2107137784,48.2453507,16.3972932,,1,,POINT (16.3972932 48.2453507)
2107137785,48.2453667,16.3971829,,3,,POINT (16.3971829 48.2453667)
2107137788,48.2454631,16.3973438,,3,,POINT (16.3973438 48.2454631)
2107137794,48.2455623,16.3969112,,1,,POINT (16.3969112 48.2455623)
2107137799,48.2456188,16.3971223,,1,,POINT (16.3971223 48.2456188)
2107137805,48.2456764,16.3973333,,1,,POINT (16.3973333 48.2456764)
2107289289,48.1921921,16.4043238,,3,,POINT (16.4043238 48.1921921)
2107289305,48.1927215,16.4050103,,3,,POINT (16.4050103 48.1927215)
2107502806,48.1930601,16.4083971,,3,,POINT (16.4083971 48.1930601)
2107502879,48.1933122,16.4080227,,3,,POINT (16.4080227 48.1933122)
2107502881,48.1932972,16.4080438,,3,,POINT (16.4080438 48.1932972)
2107503042,48.1938759,16.4076161,crossing,4,,POINT (16.4076161 48.1938759)
2107756682,48.1956044,16.4093863,,4,,POINT (16.4093863 48.1956044)
2107832334,48.2228027,16.3957771,,4,,POINT (16.3957771 48.2228027)
2108053054,48.1875103,16.4015194,,3,,POINT (16.4015194 48.1875103)
2108053063,48.1878167,16.4011755,,3,,POINT (16.4011755 48.1878167)
2108053067,48.1879966,16.4016526,,1,,POINT (16.4016526 48.1879966)
2108053068,48.1880061,16.4016709,,3,,POINT (16.4016709 48.1880061)
2108713302,48.1777424,16.3386624,,3,,POINT (16.3386624 48.1777424)
2108713310,48.1778467,16.339106,,3,,POINT (16.339106 48.1778467)
2108713311,48.1778627,16.3399437,,3,,POINT (16.3399437 48.1778627)
2108713318,48.177962,16.3395199,,3,,POINT (16.3395199 48.177962)
2108713325,48.1780619,16.338456,,3,,POINT (16.338456 48.1780619)
2108713344,48.178292,16.338337,,3,,POINT (16.338337 48.178292)
2108713348,48.1783409,16.338522,,3,,POINT (16.338522 48.1783409)
2108713350,48.1784602,16.3389738,,3,,POINT (16.3389738 48.1784602)
2108713351,48.1784805,16.3390505,,3,,POINT (16.3390505 48.1784805)
2108713353,48.1785617,16.3387218,,3,,POINT (16.3387218 48.1785617)
2108713360,48.1786912,16.3386234,,4,,POINT (16.3386234 48.1786912)
2109234572,48.1969919,16.4008221,,3,,POINT (16.4008221 48.1969919)
2109234598,48.1970981,16.4008985,,3,,POINT (16.4008985 48.1970981)
2109234646,48.1981319,16.3990069,,3,,POINT (16.3990069 48.1981319)
2109234654,48.1987166,16.3996758,,3,,POINT (16.3996758 48.1987166)
2109234663,48.1994873,16.3939823,crossing,4,,POINT (16.3939823 48.1994873)
2109234667,48.1995322,16.3938028,crossing,4,,POINT (16.3938028 48.1995322)
2109234671,48.1996583,16.3938271,crossing,4,,POINT (16.3938271 48.1996583)
2109234708,48.2029217,16.3908522,,3,,POINT (16.3908522 48.2029217)
2110080594,48.2295577,16.3197034,,3,,POINT (16.3197034 48.2295577)
